POD név;Változó név;Idő;Érték [kWh];Státusz
Szk kft;'+A';2023.10.06 09:15:00;0;F
Szk kft;'+A';2023.10.06 09:30:00;0;F
Szk kft;'+A';2023.10.06 09:45:00;0;F
Szk kft;'+A';2023.10.06 10:00:00;0;F
Szk kft;'+A';2023.10.06 10:15:00;0;F
Szk kft;'+A';2023.10.06 10:30:00;0;F
Szk kft;'+A';2023.10.06 10:45:00;0;F
Szk kft;'+A';2023.10.06 11:00:00;0;F
Szk kft;'+A';2023.10.06 11:15:00;0;F
Szk kft;'+A';2023.10.06 11:30:00;0;F
Szk kft;'+A';2023.10.06 11:45:00;0;F
Szk kft;'+A';2023.10.06 12:00:00;0;F
Szk kft;'+A';2023.10.06 12:15:00;0;F
Szk kft;'+A';2023.10.06 12:30:00;0;F
Szk kft;'+A';2023.10.06 12:45:00;0;F
Szk kft;'+A';2023.10.06 13:00:00;0;F
Szk kft;'+A';2023.10.06 13:15:00;0;F
Szk kft;'+A';2023.10.06 13:30:00;0;F
Szk kft;'+A';2023.10.06 13:45:00;0;F
Szk kft;'+A';2023.10.06 14:00:00;0;F
Szk kft;'+A';2023.10.06 14:15:00;0;F
Szk kft;'+A';2023.10.06 14:30:00;0;F
Szk kft;'+A';2023.10.06 14:45:00;0;F
Szk kft;'+A';2023.10.06 15:00:00;0;F
Szk kft;'+A';2023.10.06 15:15:00;0;F
Szk kft;'+A';2023.10.06 15:30:00;0;F
Szk kft;'+A';2023.10.06 15:45:00;0;F
Szk kft;'+A';2023.10.06 16:00:00;0;F
Szk kft;'+A';2023.10.06 16:15:00;0;F
Szk kft;'+A';2023.10.06 16:30:00;0;F
Szk kft;'+A';2023.10.06 16:45:00;0;F
Szk kft;'+A';2023.10.06 17:00:00;0;F
Szk kft;'+A';2023.10.06 17:15:00;0;F
Szk kft;'+A';2023.10.06 17:30:00;0;F
Szk kft;'+A';2023.10.06 17:45:00;0;F
Szk kft;'+A';2023.10.06 18:00:00;0;F
Szk kft;'+A';2023.10.06 18:15:00;0;F
Szk kft;'+A';2023.10.06 18:30:00;0;F
Szk kft;'+A';2023.10.06 18:45:00;0;F
Szk kft;'+A';2023.10.06 19:00:00;0;F
Szk kft;'+A';2023.10.06 19:15:00;0;F
Szk kft;'+A';2023.10.06 19:30:00;0;F
Szk kft;'+A';2023.10.06 19:45:00;0;F
Szk kft;'+A';2023.10.06 20:00:00;0;F
Szk kft;'+A';2023.10.06 20:15:00;0;F
Szk kft;'+A';2023.10.06 20:30:00;0;F
Szk kft;'+A';2023.10.06 20:45:00;0;F
Szk kft;'+A';2023.10.06 21:00:00;0;F
Szk kft;'+A';2023.10.06 21:15:00;0;F
Szk kft;'+A';2023.10.06 21:30:00;0;F
Szk kft;'+A';2023.10.06 21:45:00;0;F
Szk kft;'+A';2023.10.06 22:00:00;0;F
Szk kft;'+A';2023.10.06 22:15:00;0;F
Szk kft;'+A';2023.10.06 22:30:00;0;F
Szk kft;'+A';2023.10.06 22:45:00;0;F
Szk kft;'+A';2023.10.06 23:00:00;0;F
Szk kft;'+A';2023.10.06 23:15:00;0;F
Szk kft;'+A';2023.10.06 23:30:00;0;F
Szk kft;'+A';2023.10.06 23:45:00;0;F
Szk kft;'+A';2023.10.07 00:00:00;0;F
Szk kft;'+A';2023.10.07 00:15:00;0;F
Szk kft;'+A';2023.10.07 00:30:00;0;F
Szk kft;'+A';2023.10.07 00:45:00;0;F
Szk kft;'+A';2023.10.07 01:00:00;0;F
Szk kft;'+A';2023.10.07 01:15:00;0;F
Szk kft;'+A';2023.10.07 01:30:00;0;F
Szk kft;'+A';2023.10.07 01:45:00;0;F
Szk kft;'+A';2023.10.07 02:00:00;0;F
Szk kft;'+A';2023.10.07 02:15:00;0;F
Szk kft;'+A';2023.10.07 02:30:00;0;F
Szk kft;'+A';2023.10.07 02:45:00;0;F
Szk kft;'+A';2023.10.07 03:00:00;0;F
Szk kft;'+A';2023.10.07 03:15:00;0;F
Szk kft;'+A';2023.10.07 03:30:00;0;F
Szk kft;'+A';2023.10.07 03:45:00;0;F
Szk kft;'+A';2023.10.07 04:00:00;0;F
Szk kft;'+A';2023.10.07 04:15:00;0;F
Szk kft;'+A';2023.10.07 04:30:00;0;F
Szk kft;'+A';2023.10.07 04:45:00;0;F
Szk kft;'+A';2023.10.07 05:00:00;0;F
Szk kft;'+A';2023.10.07 05:15:00;0;F
Szk kft;'+A';2023.10.07 05:30:00;0;F
Szk kft;'+A';2023.10.07 05:45:00;0;F
Szk kft;'+A';2023.10.07 06:00:00;0;F
Szk kft;'+A';2023.10.07 06:15:00;0;F
Szk kft;'+A';2023.10.07 06:30:00;0;F
Szk kft;'+A';2023.10.07 06:45:00;0;F
Szk kft;'+A';2023.10.07 07:00:00;0;F
Szk kft;'+A';2023.10.07 07:15:00;0;F
Szk kft;'+A';2023.10.07 07:30:00;0;F
Szk kft;'+A';2023.10.07 07:45:00;0;F
Szk kft;'+A';2023.10.07 08:00:00;0;F
Szk kft;'+A';2023.10.07 08:15:00;0;F
Szk kft;'+A';2023.10.07 08:30:00;0;F
Szk kft;'+A';2023.10.07 08:45:00;0;F
Szk kft;'+A';2023.10.07 09:00:00;0;F
Szk kft;'+A';2023.10.07 09:15:00;0;F
Szk kft;'+A';2023.10.07 09:30:00;0;F
Szk kft;'+A';2023.10.07 09:45:00;0;F
Szk kft;'+A';2023.10.07 10:00:00;0;F
Szk kft;'+A';2023.10.07 10:15:00;0;F
Szk kft;'+A';2023.10.07 10:30:00;0;F
Szk kft;'+A';2023.10.07 10:45:00;0;F
Szk kft;'+A';2023.10.07 11:00:00;0;F
Szk kft;'+A';2023.10.07 11:15:00;0;F
Szk kft;'+A';2023.10.07 11:30:00;0;F
Szk kft;'+A';2023.10.07 11:45:00;0;F
Szk kft;'+A';2023.10.07 12:00:00;0;F
Szk kft;'+A';2023.10.07 12:15:00;0;F
Szk kft;'+A';2023.10.07 12:30:00;0;F
Szk kft;'+A';2023.10.07 12:45:00;0;F
Szk kft;'+A';2023.10.07 13:00:00;0;F
Szk kft;'+A';2023.10.07 13:15:00;0;F
Szk kft;'+A';2023.10.07 13:30:00;0;F
Szk kft;'+A';2023.10.07 13:45:00;0;F
Szk kft;'+A';2023.10.07 14:00:00;0;F
Szk kft;'+A';2023.10.07 14:15:00;0;F
Szk kft;'+A';2023.10.07 14:30:00;0;F
Szk kft;'+A';2023.10.07 14:45:00;0;F
Szk kft;'+A';2023.10.07 15:00:00;0;F
Szk kft;'+A';2023.10.07 15:15:00;0;F
Szk kft;'+A';2023.10.07 15:30:00;0;F
Szk kft;'+A';2023.10.07 15:45:00;0;F
Szk kft;'+A';2023.10.07 16:00:00;0;F
Szk kft;'+A';2023.10.07 16:15:00;0;F
Szk kft;'+A';2023.10.07 16:30:00;0;F
Szk kft;'+A';2023.10.07 16:45:00;0;F
Szk kft;'+A';2023.10.07 17:00:00;0;F
Szk kft;'+A';2023.10.07 17:15:00;0;F
Szk kft;'+A';2023.10.07 17:30:00;0;F
Szk kft;'+A';2023.10.07 17:45:00;0;F
Szk kft;'+A';2023.10.07 18:00:00;0;F
Szk kft;'+A';2023.10.07 18:15:00;0;F
Szk kft;'+A';2023.10.07 18:30:00;0;F
Szk kft;'+A';2023.10.07 18:45:00;0;F
Szk kft;'+A';2023.10.07 19:00:00;0;F
Szk kft;'+A';2023.10.07 19:15:00;0;F
Szk kft;'+A';2023.10.07 19:30:00;0;F
Szk kft;'+A';2023.10.07 19:45:00;0;F
Szk kft;'+A';2023.10.07 20:00:00;0;F
Szk kft;'+A';2023.10.07 20:15:00;0;F
Szk kft;'+A';2023.10.07 20:30:00;0;F
Szk kft;'+A';2023.10.07 20:45:00;0;F
Szk kft;'+A';2023.10.07 21:00:00;0;F
Szk kft;'+A';2023.10.07 21:15:00;0;F
Szk kft;'+A';2023.10.07 21:30:00;0;F
Szk kft;'+A';2023.10.07 21:45:00;0;F
Szk kft;'+A';2023.10.07 22:00:00;0;F
Szk kft;'+A';2023.10.07 22:15:00;0;F
Szk kft;'+A';2023.10.07 22:30:00;0;F
Szk kft;'+A';2023.10.07 22:45:00;0;F
Szk kft;'+A';2023.10.07 23:00:00;0;F
Szk kft;'+A';2023.10.07 23:15:00;0;F
Szk kft;'+A';2023.10.07 23:30:00;0;F
Szk kft;'+A';2023.10.07 23:45:00;0;F
Szk kft;'+A';2023.10.08 00:00:00;0;F
Szk kft;'+A';2023.10.08 00:15:00;0;F
Szk kft;'+A';2023.10.08 00:30:00;0;F
Szk kft;'+A';2023.10.08 00:45:00;0;F
Szk kft;'+A';2023.10.08 01:00:00;0;F
Szk kft;'+A';2023.10.08 01:15:00;0;F
Szk kft;'+A';2023.10.08 01:30:00;0;F
Szk kft;'+A';2023.10.08 01:45:00;0;F
Szk kft;'+A';2023.10.08 02:00:00;0;F
Szk kft;'+A';2023.10.08 02:15:00;0;F
Szk kft;'+A';2023.10.08 02:30:00;0;F
Szk kft;'+A';2023.10.08 02:45:00;0;F
Szk kft;'+A';2023.10.08 03:00:00;0;F
Szk kft;'+A';2023.10.08 03:15:00;0;F
Szk kft;'+A';2023.10.08 03:30:00;0;F
Szk kft;'+A';2023.10.08 03:45:00;0;F
Szk kft;'+A';2023.10.08 04:00:00;0;F
Szk kft;'+A';2023.10.08 04:15:00;0;F
Szk kft;'+A';2023.10.08 04:30:00;0;F
Szk kft;'+A';2023.10.08 04:45:00;0;F
Szk kft;'+A';2023.10.08 05:00:00;0;F
Szk kft;'+A';2023.10.08 05:15:00;0;F
Szk kft;'+A';2023.10.08 05:30:00;0;F
Szk kft;'+A';2023.10.08 05:45:00;0;F
Szk kft;'+A';2023.10.08 06:00:00;0;F
Szk kft;'+A';2023.10.08 06:15:00;0;F
Szk kft;'+A';2023.10.08 06:30:00;0;F
Szk kft;'+A';2023.10.08 06:45:00;0;F
Szk kft;'+A';2023.10.08 07:00:00;0;F
Szk kft;'+A';2023.10.08 07:15:00;0;F
Szk kft;'+A';2023.10.08 07:30:00;0;F
Szk kft;'+A';2023.10.08 07:45:00;0;F
Szk kft;'+A';2023.10.08 08:00:00;0;F
Szk kft;'+A';2023.10.08 08:15:00;0;F
Szk kft;'+A';2023.10.08 08:30:00;0;F
Szk kft;'+A';2023.10.08 08:45:00;0;F
Szk kft;'+A';2023.10.08 09:00:00;0;F
Szk kft;'+A';2023.10.08 09:15:00;0;F
Szk kft;'+A';2023.10.08 09:30:00;0;F
Szk kft;'+A';2023.10.08 09:45:00;0;F
Szk kft;'+A';2023.10.08 10:00:00;0;F
Szk kft;'+A';2023.10.08 10:15:00;0;F
Szk kft;'+A';2023.10.08 10:30:00;0;F
Szk kft;'+A';2023.10.08 10:45:00;0;F
Szk kft;'+A';2023.10.08 11:00:00;0;F
Szk kft;'+A';2023.10.08 11:15:00;0;F
Szk kft;'+A';2023.10.08 11:30:00;0;F
Szk kft;'+A';2023.10.08 11:45:00;0;F
Szk kft;'+A';2023.10.08 12:00:00;0;F
Szk kft;'+A';2023.10.08 12:15:00;0;F
Szk kft;'+A';2023.10.08 12:30:00;0;F
Szk kft;'+A';2023.10.08 12:45:00;0;F
Szk kft;'+A';2023.10.08 13:00:00;0;F
Szk kft;'+A';2023.10.08 13:15:00;0;F
Szk kft;'+A';2023.10.08 13:30:00;0;F
Szk kft;'+A';2023.10.08 13:45:00;0;F
Szk kft;'+A';2023.10.08 14:00:00;0;F
Szk kft;'+A';2023.10.08 14:15:00;0;F
Szk kft;'+A';2023.10.08 14:30:00;0;F
Szk kft;'+A';2023.10.08 14:45:00;0;F
Szk kft;'+A';2023.10.08 15:00:00;0;F
Szk kft;'+A';2023.10.08 15:15:00;0;F
Szk kft;'+A';2023.10.08 15:30:00;0;F
Szk kft;'+A';2023.10.08 15:45:00;0;F
Szk kft;'+A';2023.10.08 16:00:00;0;F
Szk kft;'+A';2023.10.08 16:15:00;0;F
Szk kft;'+A';2023.10.08 16:30:00;0;F
Szk kft;'+A';2023.10.08 16:45:00;0;F
Szk kft;'+A';2023.10.08 17:00:00;0;F
Szk kft;'+A';2023.10.08 17:15:00;0;F
Szk kft;'+A';2023.10.08 17:30:00;0;F
Szk kft;'+A';2023.10.08 17:45:00;0;F
Szk kft;'+A';2023.10.08 18:00:00;0;F
Szk kft;'+A';2023.10.08 18:15:00;0;F
Szk kft;'+A';2023.10.08 18:30:00;0;F
Szk kft;'+A';2023.10.08 18:45:00;0;F
Szk kft;'+A';2023.10.08 19:00:00;0;F
Szk kft;'+A';2023.10.08 19:15:00;0;F
Szk kft;'+A';2023.10.08 19:30:00;0;F
Szk kft;'+A';2023.10.08 19:45:00;0;F
Szk kft;'+A';2023.10.08 20:00:00;0;F
Szk kft;'+A';2023.10.08 20:15:00;0;F
Szk kft;'+A';2023.10.08 20:30:00;0;F
Szk kft;'+A';2023.10.08 20:45:00;0;F
Szk kft;'+A';2023.10.08 21:00:00;0;F
Szk kft;'+A';2023.10.08 21:15:00;0;F
Szk kft;'+A';2023.10.08 21:30:00;0;F
Szk kft;'+A';2023.10.08 21:45:00;0;F
Szk kft;'+A';2023.10.08 22:00:00;0;F
Szk kft;'+A';2023.10.08 22:15:00;0;F
Szk kft;'+A';2023.10.08 22:30:00;0;F
Szk kft;'+A';2023.10.08 22:45:00;0;F
Szk kft;'+A';2023.10.08 23:00:00;0;F
Szk kft;'+A';2023.10.08 23:15:00;0;F
Szk kft;'+A';2023.10.08 23:30:00;0;F
Szk kft;'+A';2023.10.08 23:45:00;0;F
Szk kft;'+A';2023.10.09 00:00:00;0;F
Szk kft;'+A';2023.10.09 00:15:00;0;F
Szk kft;'+A';2023.10.09 00:30:00;0;F
Szk kft;'+A';2023.10.09 00:45:00;0;F
Szk kft;'+A';2023.10.09 01:00:00;0;F
Szk kft;'+A';2023.10.09 01:15:00;0;F
Szk kft;'+A';2023.10.09 01:30:00;0;F
Szk kft;'+A';2023.10.09 01:45:00;0;F
Szk kft;'+A';2023.10.09 02:00:00;0;F
Szk kft;'+A';2023.10.09 02:15:00;0;F
Szk kft;'+A';2023.10.09 02:30:00;0;F
Szk kft;'+A';2023.10.09 02:45:00;0;F
Szk kft;'+A';2023.10.09 03:00:00;0;F
Szk kft;'+A';2023.10.09 03:15:00;0;F
Szk kft;'+A';2023.10.09 03:30:00;0;F
Szk kft;'+A';2023.10.09 03:45:00;0;F
Szk kft;'+A';2023.10.09 04:00:00;0;F
Szk kft;'+A';2023.10.09 04:15:00;0;F
Szk kft;'+A';2023.10.09 04:30:00;0;F
Szk kft;'+A';2023.10.09 04:45:00;0;F
Szk kft;'+A';2023.10.09 05:00:00;0;F
Szk kft;'+A';2023.10.09 05:15:00;0;F
Szk kft;'+A';2023.10.09 05:30:00;0;F
Szk kft;'+A';2023.10.09 05:45:00;0;F
Szk kft;'+A';2023.10.09 06:00:00;0;F
Szk kft;'+A';2023.10.09 06:15:00;0;F
Szk kft;'+A';2023.10.09 06:30:00;0;F
Szk kft;'+A';2023.10.09 06:45:00;0;F
Szk kft;'+A';2023.10.09 07:00:00;0;F
Szk kft;'+A';2023.10.09 07:15:00;0;F
Szk kft;'+A';2023.10.09 07:30:00;0;F
Szk kft;'+A';2023.10.09 07:45:00;0;F
Szk kft;'+A';2023.10.09 08:00:00;0;F
Szk kft;'+A';2023.10.09 08:15:00;0;F
Szk kft;'+A';2023.10.09 08:30:00;0;F
Szk kft;'+A';2023.10.09 08:45:00;0;F
Szk kft;'+A';2023.10.09 09:00:00;0;F
Szk kft;'+A';2023.10.09 09:15:00;0;F
Szk kft;'+A';2023.10.09 09:30:00;0;F
Szk kft;'+A';2023.10.09 09:45:00;0;F
Szk kft;'+A';2023.10.09 10:00:00;0;F
Szk kft;'+A';2023.10.09 10:15:00;0;F
Szk kft;'+A';2023.10.09 10:30:00;0;F
Szk kft;'+A';2023.10.09 10:45:00;0;F
Szk kft;'+A';2023.10.09 11:00:00;0;F
Szk kft;'+A';2023.10.09 11:15:00;0;F
Szk kft;'+A';2023.10.09 11:30:00;0;F
Szk kft;'+A';2023.10.09 11:45:00;0;F
Szk kft;'+A';2023.10.09 12:00:00;0;F
Szk kft;'+A';2023.10.09 12:15:00;0;F
Szk kft;'+A';2023.10.09 12:30:00;0;F
Szk kft;'+A';2023.10.09 12:45:00;0;F
Szk kft;'+A';2023.10.09 13:00:00;0;F
Szk kft;'+A';2023.10.09 13:15:00;0;F
Szk kft;'+A';2023.10.09 13:30:00;0;F
Szk kft;'+A';2023.10.09 13:45:00;0;F
Szk kft;'+A';2023.10.09 14:00:00;0;F
Szk kft;'+A';2023.10.09 14:15:00;0;F
Szk kft;'+A';2023.10.09 14:30:00;0;F
Szk kft;'+A';2023.10.09 14:45:00;0;F
Szk kft;'+A';2023.10.09 15:00:00;0;F
Szk kft;'+A';2023.10.09 15:15:00;0;F
Szk kft;'+A';2023.10.09 15:30:00;0;F
Szk kft;'+A';2023.10.09 15:45:00;0;F
Szk kft;'+A';2023.10.09 16:00:00;0;F
Szk kft;'+A';2023.10.09 16:15:00;0;F
Szk kft;'+A';2023.10.09 16:30:00;0;F
Szk kft;'+A';2023.10.09 16:45:00;0;F
Szk kft;'+A';2023.10.09 17:00:00;0;F
Szk kft;'+A';2023.10.09 17:15:00;0;F
Szk kft;'+A';2023.10.09 17:30:00;0;F
Szk kft;'+A';2023.10.09 17:45:00;0;F
Szk kft;'+A';2023.10.09 18:00:00;0;F
Szk kft;'+A';2023.10.09 18:15:00;0;F
Szk kft;'+A';2023.10.09 18:30:00;0;F
Szk kft;'+A';2023.10.09 18:45:00;0;F
Szk kft;'+A';2023.10.09 19:00:00;0;F
Szk kft;'+A';2023.10.09 19:15:00;0;F
Szk kft;'+A';2023.10.09 19:30:00;0;F
Szk kft;'+A';2023.10.09 19:45:00;0;F
Szk kft;'+A';2023.10.09 20:00:00;0;F
Szk kft;'+A';2023.10.09 20:15:00;0;F
Szk kft;'+A';2023.10.09 20:30:00;0;F
Szk kft;'+A';2023.10.09 20:45:00;0;F
Szk kft;'+A';2023.10.09 21:00:00;0;F
Szk kft;'+A';2023.10.09 21:15:00;0;F
Szk kft;'+A';2023.10.09 21:30:00;0;F
Szk kft;'+A';2023.10.09 21:45:00;0;F
Szk kft;'+A';2023.10.09 22:00:00;0;F
Szk kft;'+A';2023.10.09 22:15:00;0;F
Szk kft;'+A';2023.10.09 22:30:00;0;F
Szk kft;'+A';2023.10.09 22:45:00;0;F
Szk kft;'+A';2023.10.09 23:00:00;0;F
Szk kft;'+A';2023.10.09 23:15:00;0;F
Szk kft;'+A';2023.10.09 23:30:00;0;F
Szk kft;'+A';2023.10.09 23:45:00;0;F
Szk kft;'+A';2023.10.10 00:00:00;0;F
Szk kft;'+A';2023.10.10 00:15:00;0;W
Szk kft;'+A';2023.10.10 00:30:00;0;W
Szk kft;'+A';2023.10.10 00:45:00;0;W
Szk kft;'+A';2023.10.10 01:00:00;0;W
Szk kft;'+A';2023.10.10 01:15:00;0;W
Szk kft;'+A';2023.10.10 01:30:00;0;W
Szk kft;'+A';2023.10.10 01:45:00;0;W
Szk kft;'+A';2023.10.10 02:00:00;0;W
Szk kft;'+A';2023.10.10 02:15:00;0;W
Szk kft;'+A';2023.10.10 02:30:00;0;W
Szk kft;'+A';2023.10.10 02:45:00;0;W
Szk kft;'+A';2023.10.10 03:00:00;0;W
Szk kft;'+A';2023.10.10 03:15:00;0;W
Szk kft;'+A';2023.10.10 03:30:00;0;W
Szk kft;'+A';2023.10.10 03:45:00;0;W
Szk kft;'+A';2023.10.10 04:00:00;0;W
Szk kft;'+A';2023.10.10 04:15:00;0;W
Szk kft;'+A';2023.10.10 04:30:00;0;W
Szk kft;'+A';2023.10.10 04:45:00;0;W
Szk kft;'+A';2023.10.10 05:00:00;0;W
Szk kft;'+A';2023.10.10 05:15:00;0;W
Szk kft;'+A';2023.10.10 05:30:00;0;W
Szk kft;'+A';2023.10.10 05:45:00;0;W
Szk kft;'+A';2023.10.10 06:00:00;0;W
Szk kft;'+A';2023.10.10 06:15:00;0;W
Szk kft;'+A';2023.10.10 06:30:00;0;W
Szk kft;'+A';2023.10.10 06:45:00;0;W
Szk kft;'+A';2023.10.10 07:00:00;0;W
Szk kft;'+A';2023.10.10 07:15:00;0;W
Szk kft;'+A';2023.10.10 07:30:00;0;W
Szk kft;'+A';2023.10.10 07:45:00;0;W
Szk kft;'+A';2023.10.10 08:00:00;0;W
Szk kft;'+A';2023.10.10 08:15:00;0;W
Szk kft;'+A';2023.10.10 08:30:00;0;W
Szk kft;'+A';2023.10.10 08:45:00;0;W
Szk kft;'+A';2023.10.10 09:00:00;0;W
Szk kft;'+A';2023.10.10 09:15:00;0;W
Szk kft;'+A';2023.10.10 09:30:00;0;W
Szk kft;'+A';2023.10.10 09:45:00;0;W
Szk kft;'+A';2023.10.10 10:00:00;0;W
Szk kft;'+A';2023.10.10 10:15:00;0;G
Szk kft;'+A';2023.10.10 10:30:00;0;F
Szk kft;'+A';2023.10.10 10:45:00;0;F
Szk kft;'+A';2023.10.10 11:00:00;0;F
Szk kft;'+A';2023.10.10 11:15:00;0;F
Szk kft;'+A';2023.10.10 11:30:00;0,195;G
Szk kft;'+A';2023.10.10 11:45:00;0,959;W
Szk kft;'+A';2023.10.10 12:00:00;1,085;W
Szk kft;'+A';2023.10.10 12:15:00;0,922;W
Szk kft;'+A';2023.10.10 12:30:00;0,994;W
Szk kft;'+A';2023.10.10 12:45:00;1,037;W
Szk kft;'+A';2023.10.10 13:00:00;1,065;W
Szk kft;'+A';2023.10.10 13:15:00;1,098;W
Szk kft;'+A';2023.10.10 13:30:00;1,006;W
Szk kft;'+A';2023.10.10 13:45:00;1,1;W
Szk kft;'+A';2023.10.10 14:00:00;0,908;W
Szk kft;'+A';2023.10.10 14:15:00;1,091;W
Szk kft;'+A';2023.10.10 14:30:00;0,923;W
Szk kft;'+A';2023.10.10 14:45:00;1,071;W
Szk kft;'+A';2023.10.10 15:00:00;0,803;W
Szk kft;'+A';2023.10.10 15:15:00;1,065;W
Szk kft;'+A';2023.10.10 15:30:00;1,359;W
Szk kft;'+A';2023.10.10 15:45:00;1,477;W
Szk kft;'+A';2023.10.10 16:00:00;1,325;W
Szk kft;'+A';2023.10.10 16:15:00;1,56;W
Szk kft;'+A';2023.10.10 16:30:00;6,364;W
Szk kft;'+A';2023.10.10 16:45:00;6,471;W
Szk kft;'+A';2023.10.10 17:00:00;6,232;W
Szk kft;'+A';2023.10.10 17:15:00;4,911;W
Szk kft;'+A';2023.10.10 17:30:00;5,76;W
Szk kft;'+A';2023.10.10 17:45:00;6,302;W
Szk kft;'+A';2023.10.10 18:00:00;6,232;W
Szk kft;'+A';2023.10.10 18:15:00;6,323;W
Szk kft;'+A';2023.10.10 18:30:00;6,208;W
Szk kft;'+A';2023.10.10 18:45:00;5,261;W
Szk kft;'+A';2023.10.10 19:00:00;3,439;W
Szk kft;'+A';2023.10.10 19:15:00;1,171;W
Szk kft;'+A';2023.10.10 19:30:00;1,328;W
Szk kft;'+A';2023.10.10 19:45:00;1,323;W
Szk kft;'+A';2023.10.10 20:00:00;1,06;W
Szk kft;'+A';2023.10.10 20:15:00;1,191;W
Szk kft;'+A';2023.10.10 20:30:00;1,237;W
Szk kft;'+A';2023.10.10 20:45:00;1,225;W
Szk kft;'+A';2023.10.10 21:00:00;1,282;W
Szk kft;'+A';2023.10.10 21:15:00;1,223;W
Szk kft;'+A';2023.10.10 21:30:00;0,989;W
Szk kft;'+A';2023.10.10 21:45:00;1,143;W
Szk kft;'+A';2023.10.10 22:00:00;1,136;W
Szk kft;'+A';2023.10.10 22:15:00;1,14;W
Szk kft;'+A';2023.10.10 22:30:00;1,104;W
Szk kft;'+A';2023.10.10 22:45:00;1,163;W
Szk kft;'+A';2023.10.10 23:00:00;0,911;W
Szk kft;'+A';2023.10.10 23:15:00;1,028;W
Szk kft;'+A';2023.10.10 23:30:00;0,996;W
Szk kft;'+A';2023.10.10 23:45:00;0,992;W
Szk kft;'+A';2023.10.11 00:00:00;0,779;W
Szk kft;'+A';2023.10.11 00:15:00;0,863;W
Szk kft;'+A';2023.10.11 00:30:00;0,752;W
Szk kft;'+A';2023.10.11 00:45:00;0,898;W
Szk kft;'+A';2023.10.11 01:00:00;0,692;W
Szk kft;'+A';2023.10.11 01:15:00;0,622;W
Szk kft;'+A';2023.10.11 01:30:00;0,668;W
Szk kft;'+A';2023.10.11 01:45:00;0,478;W
Szk kft;'+A';2023.10.11 02:00:00;0,497;W
Szk kft;'+A';2023.10.11 02:15:00;0,55;W
Szk kft;'+A';2023.10.11 02:30:00;0,417;W
Szk kft;'+A';2023.10.11 02:45:00;0,494;W
Szk kft;'+A';2023.10.11 03:00:00;0,505;W
Szk kft;'+A';2023.10.11 03:15:00;0,55;W
Szk kft;'+A';2023.10.11 03:30:00;0,508;W
Szk kft;'+A';2023.10.11 03:45:00;0,467;W
Szk kft;'+A';2023.10.11 04:00:00;0,517;W
Szk kft;'+A';2023.10.11 04:15:00;0,444;W
Szk kft;'+A';2023.10.11 04:30:00;0,552;W
Szk kft;'+A';2023.10.11 04:45:00;0,431;W
Szk kft;'+A';2023.10.11 05:00:00;0,504;W
Szk kft;'+A';2023.10.11 05:15:00;0,447;W
Szk kft;'+A';2023.10.11 05:30:00;0,494;W
Szk kft;'+A';2023.10.11 05:45:00;0,454;W
Szk kft;'+A';2023.10.11 06:00:00;0,474;W
Szk kft;'+A';2023.10.11 06:15:00;0,5;W
Szk kft;'+A';2023.10.11 06:30:00;0,449;W
Szk kft;'+A';2023.10.11 06:45:00;0,471;W
Szk kft;'+A';2023.10.11 07:00:00;0,47;W
Szk kft;'+A';2023.10.11 07:15:00;0,524;W
Szk kft;'+A';2023.10.11 07:30:00;0,434;W
Szk kft;'+A';2023.10.11 07:45:00;0,544;W
Szk kft;'+A';2023.10.11 08:00:00;0,553;W
Szk kft;'+A';2023.10.11 08:15:00;0,563;W
Szk kft;'+A';2023.10.11 08:30:00;0,667;W
Szk kft;'+A';2023.10.11 08:45:00;0,55;W
Szk kft;'+A';2023.10.11 09:00:00;0,684;W
Szk kft;'+A';2023.10.11 09:15:00;0,492;W
Szk kft;'+A';2023.10.11 09:30:00;0,662;W
Szk kft;'+A';2023.10.11 09:45:00;0,681;W
Szk kft;'+A';2023.10.11 10:00:00;0,72;W
Szk kft;'+A';2023.10.11 10:15:00;0,525;W
Szk kft;'+A';2023.10.11 10:30:00;0,741;W
Szk kft;'+A';2023.10.11 10:45:00;0,748;W
Szk kft;'+A';2023.10.11 11:00:00;0,753;W
Szk kft;'+A';2023.10.11 11:15:00;0,763;W
Szk kft;'+A';2023.10.11 11:30:00;0,884;W
Szk kft;'+A';2023.10.11 11:45:00;1,073;W
Szk kft;'+A';2023.10.11 12:00:00;0,911;W
Szk kft;'+A';2023.10.11 12:15:00;1,005;W
Szk kft;'+A';2023.10.11 12:30:00;2,126;W
Szk kft;'+A';2023.10.11 12:45:00;2,406;W
Szk kft;'+A';2023.10.11 13:00:00;1,829;W
Szk kft;'+A';2023.10.11 13:15:00;2,023;W
Szk kft;'+A';2023.10.11 13:30:00;1,539;W
Szk kft;'+A';2023.10.11 13:45:00;2,983;W
Szk kft;'+A';2023.10.11 14:00:00;2,648;W
Szk kft;'+A';2023.10.11 14:15:00;2,358;W
Szk kft;'+A';2023.10.11 14:30:00;2,372;W
Szk kft;'+A';2023.10.11 14:45:00;2,51;W
Szk kft;'+A';2023.10.11 15:00:00;2,546;W
Szk kft;'+A';2023.10.11 15:15:00;2,608;W
Szk kft;'+A';2023.10.11 15:30:00;2,623;W
Szk kft;'+A';2023.10.11 15:45:00;3,167;W
Szk kft;'+A';2023.10.11 16:00:00;3,218;W
